4.625861474766733039e+00 4.381613853620454080e-01 1.781817755492305366e-01 -7.021473410082279543e-01 -9.221515370619624008e-01 -5.773278904730787531e-01 -8.896894433786446399e-01 -1.633655779964676924e+00 -2.190056694877171140e+00 -1.756416251999565858e+00 -2.012146493428225824e+00 -1.935637745260184062e+00 -2.286968403532146255e+00 -1.010790029108036236e+01 -5.011791140626009167e+00 -2.450149588172525483e+00 -2.998392345470254128e+00 -2.650860013125791781e+00 -1.157185883232322965e+00
5.250449722987443835e+00 6.293726781205677412e-01 2.777725107915642866e-01 -6.451770685170536979e-01 -8.841422349904775047e-01 -5.416200220752855898e-01 -8.604891511143968330e-01 -1.599637838593459094e+00 -2.154075213441537073e+00 -1.708674972137449899e+00 -1.935853590420041570e+00 -1.809727106573117084e+00 -2.074535545664728531e+00 -9.870142354752193370e+00 -4.852822935562372209e+00 -2.355524954747716393e+00 -2.949432545911765402e+00 -2.623310447172372051e+00 -1.135209507184884004e+00
5.886753679150292129e+00 8.300827293076302738e-01 3.796590638035262089e-01 -5.870408690634576487e-01 -8.420961776503101959e-01 -5.057463342156438557e-01 -8.290213824074292859e-01 -1.562234126430853465e+00 -2.115596867757831845e+00 -1.659990845802676418e+00 -1.855101944845117146e+00 -1.681714116674104531e+00 -1.854157253395513294e+00 -9.637932022502582186e+00 -4.688793427592155894e+00 -2.257171053669150496e+00 -2.900405326895363345e+00 -2.593596025858039056e+00 -1.114678185711452940e+00
6.537596738763909343e+00 1.038096812991259554e+00 4.835470295572790178e-01 -5.286007263493566199e-01 -7.977470499841992080e-01 -4.710057384256725044e-01 -7.951700205977232372e-01 -1.522315427927704690e+00 -2.075411090896416511e+00 -1.610678113075339368e+00 -1.770636361538780790e+00 -1.550800222806554274e+00 -1.625517810194114787e+00 -9.411381248454585347e+00 -4.520506356964528294e+00 -2.158257467778186722e+00 -2.854198929693032127e+00 -2.564459800443446014e+00 -1.096276284868556772e+00
7.205633514352136615e+00 1.250615367221463714e+00 5.901442328260380066e-01 -4.700521046788317392e-01 -7.523943580876188975e-01 -4.371081655251884968e-01 -7.587977736142299534e-01 -1.480854559627069023e+00 -2.033338691855522740e+00 -1.559999393360604003e+00 -1.682346305341008375e+00 -1.415032617367430134e+00 -1.387841716723936969e+00 -9.183837592927162063e+00 -4.347312496907456136e+00 -2.060089727334410981e+00 -2.811488949080390043e+00 -2.536384589064546446e+00 -1.078743997545998923e+00
7.892140915619613395e+00 1.465419372549387589e+00 7.006848941641052875e-01 -4.109284723673471973e-01 -7.064913529977303597e-01 -4.026355231755971431e-01 -7.202123110465361577e-01 -1.439043346241160037e+00 -1.988947067521390721e+00 -1.506855725197123519e+00 -1.590266580504412275e+00 -1.272690825611704213e+00 -1.141248061123583568e+00 -8.946751956581277199e+00 -4.168760995142910986e+00 -1.962416590820893703e+00 -2.770855963264654775e+00 -2.508247441585005788e+00 -1.059773514601692668e+00
8.596384874461275416e+00 1.681818984473423484e+00 8.162484682533275304e-01 -3.500951574922410714e-01 -6.595150587000642162e-01 -3.658932401969217096e-01 -6.801774861218952140e-01 -1.397853598893600946e+00 -1.941906141386871454e+00 -1.450040740602227984e+00 -1.494999953851307239e+00 -1.122985913587623230e+00 -8.868338142505969302e-01 -8.693019289881789291e+00 -3.984433152123436628e+00 -1.863710500934416814e+00 -2.729177776403975741e+00 -2.478178101674336276e+00 -1.037159243380447293e+00
9.315873980206767158e+00 1.900616077652411917e+00 9.371585677237419532e-01 -2.859748732452018771e-01 -6.103813823167634212e-01 -3.257236026464145340e-01 -6.396100259866841498e-01 -1.357637039927080735e+00 -1.892157883757022319e+00 -1.388322728381361060e+00 -1.397549587416998307e+00 -9.661082110375254217e-01 -6.260631852335922787e-01 -8.419015127181946667e+00 -3.793126254659712870e+00 -1.761777973905411798e+00 -2.682853009041716419e+00 -2.444576041662411825e+00 -1.009808033448686970e+00
1.004726114469158205e+01 2.123133609931853627e+00 1.062734943488012007e+00 -2.170103874257556242e-01 -5.581935162062823252e-01 -2.819116511215149501e-01 -5.991649206104980863e-01 -1.318071139642420064e+00 -1.839960051026771737e+00 -1.320668777363762203e+00 -1.298778950527861298e+00 -8.028630010333674960e-01 -3.600967787058166891e-01 -8.125099730823247768e+00 -3.592520258620936602e+00 -1.654495572154742078e+00 -2.629378126575552699e+00 -2.406894918803054395e+00 -9.781661471847371558e-01
1.078726185060229170e+01 2.350025034527497780e+00 1.191497069223446559e+00 -1.421833678375925558e-01 -5.028586622221880020e-01 -2.350752525248758218e-01 -5.589377515883438008e-01 -1.278403355058504332e+00 -1.785787897355778142e+00 -1.246681149942363120e+00 -1.198914137330824303e+00 -6.342932131249554573e-01 -8.955148104391952302e-02 -7.814628711778858872e+00 -3.379845462541204881e+00 -1.540312177733703436e+00 -2.568289923827602905e+00 -2.365766951587756850e+00 -9.438470962037293077e-01
1.153294597922430142e+01 2.580743427579852423e+00 1.321725974422832905e+00 -6.136836212155216685e-02 -4.452092026698295513e-01 -1.861792585450139370e-01 -5.184474362575102191e-01 -1.237781458358334419e+00 -1.730081950953278991e+00 -1.166935851447483685e+00 -1.097426948351465370e+00 -4.615208232434859781e-01 1.852932540112028903e-01 -7.491986588248515488e+00 -3.153145717341296006e+00 -1.418413011664137358e+00 -2.500896782650469774e+00 -2.322399849362485114e+00 -9.086531658055569949e-01
1.228118538911166979e+01 2.814121081965456739e+00 1.452141429313865473e+00 2.461416885670075771e-02 -3.865882274229299753e-01 -1.359690618751621116e-01 -4.768974123002891474e-01 -1.195518203263000956e+00 -1.672952445836170199e+00 -1.082834546206315807e+00 -9.933267851838625262e-01 -2.856763439628444701e-01 4.642830642229078819e-01 -7.160533052544082011e+00 -2.912251973988887244e+00 -1.288720973880257858e+00 -2.429127815338764762e+00 -2.277701781752700327e+00 -8.735587306402088359e-01
1.302772919180505085e+01 3.049676073636961249e+00 1.582377932864719838e+00 1.142550331079785764e-01 -3.281687433803401888e-01 -8.465898467468591093e-02 -4.335465440255568126e-01 -1.151249047703270634e+00 -1.614063130352803910e+00 -9.959637120136317634e-01 -8.855966595247561912e-01 -1.076083185186753610e-01 7.475254151232029187e-01 -6.821439369920817342e+00 -2.658918556012917378e+00 -1.151918265861100465e+00 -2.354405032284407895e+00 -2.231792472365942359e+00 -8.382929387320707804e-01
1.376684916631434419e+01 3.288573371936401202e+00 1.713036823730725189e+00 2.058256600321417551e-01 -2.704101669194205471e-01 -3.207650804043638004e-02 -3.879835942551395078e-01 -1.104961228093522152e+00 -1.552831759576051240e+00 -9.074315707822115940e-01 -7.734787255703778897e-01 7.271226391140217515e-02 1.035678195796116086e+00 -6.473973415888451655e+00 -2.396269561723709529e+00 -1.009464354488887494e+00 -2.277252683642085884e+00 -2.184203627137708992e+00 -8.017885894704477323e-01
1.449231592647861078e+01 3.533278844166421351e+00 1.845366018971677846e+00 2.978887926359909954e-01 -2.129570810599510367e-01 2.184615958894120524e-02 -3.402060860370763606e-01 -1.056869103890846873e+00 -1.488835196251869775e+00 -8.177065661180105138e-01 -6.565514171395498977e-01 2.567268812367089481e-01 1.329875255756675756e+00 -6.116897475077067270e+00 -2.128020829667814695e+00 -8.634282078001973559e-01 -2.197681277736780459e+00 -2.134490399657828164e+00 -7.631512735521113200e-01
1.519969887881692472e+01 3.785964434569022430e+00 1.980855968338111950e+00 3.896478121336635070e-01 -1.549851562544244388e-01 7.663389065947789902e-02 -2.905463040535707364e-01 -1.007207073115017337e+00 -1.422155333960585466e+00 -7.270283899410099338e-01 -5.347683437112351612e-01 4.471406690141392914e-01 1.631115288867707847e+00 -5.749897688659185491e+00 -1.857727604319425296e+00 -7.160289234412680059e-01 -2.115851544274683249e+00 -2.082726008620197078e+00 -7.224133559222565282e-01
1.588901384430127450e+01 4.046857314124876481e+00 2.120983489376097708e+00 4.809785730922584435e-01 -9.567716260515979343e-02 1.312856016247998525e-01 -2.395531413967511014e-01 -9.561236407088493650e-01 -1.353495701566316711e+00 -6.359581620273004887e-01 -4.085789206158487730e-01 6.467318637381183066e-01 1.939521997542307474e+00 -5.374113454214196395e+00 -1.588048582746445447e+00 -5.690400301058033961e-01 -2.032496018550776995e+00 -2.029591404188366255e+00 -6.805235085774441472e-01
1.656591940426866572e+01 4.313886893070758788e+00 2.267047405499319268e+00 5.721452680780245714e-01 -3.444840728989362333e-02 1.847983517631028860e-01 -1.879076251115030516e-01 -9.037767203127096138e-01 -1.284077117686104330e+00 -5.455618139741122974e-01 -2.790006033635048510e-01 8.564963923470614304e-01 2.254012238509591981e+00 -4.991789551579948636e+00 -1.320123929022368969e+00 -4.234006456671863816e-01 -1.948894557073824529e+00 -1.976134321795248283e+00 -6.386564357468618169e-01
1.723958467156688812e+01 4.583928937048295182e+00 2.419883353915842861e+00 6.634048076322098808e-01 2.916438194705150977e-02 2.368221027320096539e-01 -1.363797627799172574e-01 -8.504695663748158552e-01 -1.215374318197078196e+00 -4.570858872275955775e-01 -1.474239438860944773e-01 1.074214886964544036e+00 2.572474092362909914e+00 -4.605849797344646390e+00 -1.053446371240422508e+00 -2.792584086018301548e-01 -1.866489202861894015e+00 -1.923380563196051440e+00 -5.974633559351687495e-01
1.791696504898938613e+01 4.854649339601348146e+00 2.579426327633886018e+00 7.547874067817712529e-01 9.565909109641523855e-02 2.879362566034160409e-01 -8.578777115305946666e-02 -7.965490348324326675e-01 -1.148726955743036626e+00 -3.713911771299667208e-01 -1.517232209324959058e-02 1.294561100136842668e+00 2.892085995499538598e+00 -4.220032452779420851e+00 -7.865738522874252681e-01 -1.363291988100030494e-01 -1.786326536093522321e+00 -1.871893442546944897e+00 -5.568605017578676097e-01
1.859645113622868706e+01 5.125633764133809223e+00 2.744386211012047383e+00 8.462014286120442819e-01 1.654214925077273080e-01 3.393279258168924173e-01 -3.690489969370247536e-02 -7.420276629953583836e-01 -1.084911863085324057e+00 -2.885329591802037186e-01 1.168796438320711673e-01 1.510982434102221106e+00 3.209423436454006406e+00 -3.839440556549838846e+00 -5.185585539426682544e-01 5.745665078656259084e-03 -1.708547436913889328e+00 -1.821392864134988798e+00 -5.164364005728785401e-01
1.926615182779354996e+01 5.398321820776850188e+00 2.912348743250754879e+00 9.377511347830491673e-01 2.382732275442993597e-01 3.921110828944485149e-01 9.748653059553191724e-03 -6.862597269506238717e-01 -1.023866686673388315e+00 -2.077217540529634476e-01 2.483732879894180456e-01 1.718349296560699457e+00 3.520465538779255610e+00 -3.470809318219863826e+00 -2.504181907327698298e-01 1.472479377669912992e-01 -1.632187572796578223e+00 -1.770691940982889179e+00 -4.760458689136903843e-01
1.991006671520512938e+01 5.675223902931271880e+00 3.080345643430923985e+00 1.030001765621918253e+00 3.131073821688428183e-01 4.467613628850344298e-01 5.425707946503166568e-02 -6.280650463741803691e-01 -9.647234853165791435e-01 -1.276457944569777680e-01 3.792838614426727872e-01 1.914819487950968124e+00 3.820965134078750935e+00 -3.121908241117694160e+00 1.422057853663716287e-02 2.884279424149376325e-01 -1.555488136198338367e+00 -1.718177319197241815e+00 -4.360691532393587977e-01
2.051921952153973194e+01 5.959016772132873285e+00 3.245626335385438210e+00 1.123990381873447575e+00 3.880349860634346726e-01 5.029898165597987969e-01 9.768647626236770520e-02 -5.663427949161086161e-01 -9.061264924132963472e-01 -4.693397457849179943e-02 5.097427765196727023e-01 2.101989986293997248e+00 4.107376447046835466e+00 -2.800057623337593782e+00 2.698764199008643061e-01 4.296822983967025777e-01 -1.476641637266947527e+00 -1.662687386153109514e+00 -3.971422712661336618e-01
2.109961979874281468e+01 6.251606881140336469e+00 3.406287107350143728e+00 1.220963428916800098e+00 4.610739905101688407e-01 5.600325826594811929e-01 1.421755249574623292e-01 -5.007998894732441642e-01 -8.466635081155011733e-01 3.551581865364461521e-02 6.399735306708205229e-01 2.283608778867467493e+00 4.377837093973436566e+00 -2.510320979346012393e+00 5.112249457283688514e-01 5.717815108356560927e-01 -1.394581735801232014e+00 -1.604245614473079229e+00 -3.595883166791882246e-01
2.167020771039372562e+01 6.553079349121194497e+00 3.561577465418745092e+00 1.321952075306953134e+00 5.309548068387996977e-01 6.170998864354544367e-01 1.904210127161185540e-01 -4.323289434726369507e-01 -7.852507961044477014e-01 1.204710783202198598e-01 7.702143872952333936e-01 2.463833134803898872e+00 4.632396770286689502e+00 -2.254187467095054132e+00 7.353907767835075049e-01 7.159011265816879188e-01 -1.309383737366218270e+00 -1.544137170524150449e+00 -3.229913281567551309e-01
2.225141662185846059e+01 6.860904448546982337e+00 3.711901051402094254e+00 1.427325618070515389e+00 5.975203028595821308e-01 6.737317219661385082e-01 2.445896168279411143e-01 -3.628315235470420674e-01 -7.213776238291558229e-01 2.084366342020587126e-01 9.004965993237057376e-01 2.645857709135700730e+00 4.872297978144313646e+00 -2.029281312616923572e+00 9.431613854641476280e-01 8.631418180065075774e-01 -1.222133146180642171e+00 -1.484294441025015843e+00 -2.862513162507553943e-01
2.285238546984867725e+01 7.170083742842834340e+00 3.858609159554966084e+00 1.536475056067043710e+00 6.615526512509024570e-01 7.299501944787998298e-01 3.051912576248856368e-01 -2.946057266320600831e-01 -6.551251515809148884e-01 2.996292765265753388e-01 1.030377483828257112e+00 2.831209460942989864e+00 5.099093474935578740e+00 -1.830003469249142256e+00 1.138367505518402822e+00 1.013624292778644076e+00 -1.134436752077139232e+00 -1.426430374977218918e+00 -2.481337630601583299e-01
2.346596416385467165e+01 7.474440553127035258e+00 4.003689421372666146e+00 1.647816652094133971e+00 7.243315294698362550e-01 7.862244671652423023e-01 3.706488919872512611e-01 -2.295726243925066967e-01 -5.868911485839571895e-01 3.938090404024539026e-01 1.158911311706855685e+00 3.019694156830098564e+00 5.314575378150646401e+00 -1.648611997141685492e+00 1.325974969846079432e+00 1.165863408135084711e+00 -1.047811993622218552e+00 -1.371426423816007656e+00 -2.079814463277482872e-01
2.407475872729992972e+01 7.768442444507723366e+00 4.149461224771844314e+00 1.759263944504310118e+00 7.873720434621489517e-01 8.433056394516285081e-01 4.379346374420691745e-01 -1.686121501728212735e-01 -5.169147805619225267e-01 4.902180475826103390e-01 1.285050556708450031e+00 3.209862698333111553e+00 5.521506159835617211e+00 -1.476453502582980803e+00 1.510299578065893655e+00 1.317173958237059850e+00 -9.630970375578620235e-01 -1.319185866365980786e+00 -1.661114052979986155e-01
2.466333989087973322e+01 8.048692173178078946e+00 4.298352874528013956e+00 1.869080050461198184e+00 8.524617729863397386e-01 9.019835937828020178e-01 5.039470426727081787e-01 -1.112233770192965210e-01 -4.449445769208928425e-01 5.878895786624429576e-01 1.408355574557450751e+00 3.399680469341262778e+00 5.724008314171999956e+00 -1.305430017809641186e+00 1.694387155565102887e+00 1.465058627644072686e+00 -8.800410942469820696e-01 -1.268839273708795901e+00 -1.236042752544825873e-01
2.522760130937148659e+01 8.314693307829262636e+00 4.452687391771657843e+00 1.976688686373591963e+00 9.216395983241234546e-01 9.628322762739074392e-01 5.668193524850089204e-01 -5.565007095406926396e-02 -3.704220147265537832e-01 6.862027967558930186e-01 1.529607539635737368e+00 3.586949893259323119e+00 5.926573733315080972e+00 -1.129612756314998023e+00 1.880456841779594157e+00 1.608628872699956247e+00 -7.973317176221517144e-01 -1.219077381358957268e+00 -8.162429865872944390e-02
2.577510367321999496e+01 8.569008294057045561e+00 4.614280493812604078e+00 2.082892874187354693e+00 9.966765794048697558e-01 1.026042953800040181e+00 6.264456529270034935e-01 5.165741450774419263e-04 -2.931620266237437988e-01 7.851773091572091801e-01 1.650890216954856271e+00 3.769310549904378860e+00 6.132070759776254931e+00 -9.463361305008675117e-01 2.070525271985857785e+00 1.749038273003630906e+00 -7.132071076326624848e-01 -1.168472764860265301e+00 -4.077206310873648931e-02
2.631752893624000933e+01 8.816928213621007870e+00 4.783796343885480695e+00 2.189236472332240169e+00 1.078134180353561788e+00 1.091424769281093887e+00 6.840798330498323310e-01 5.943740618980797308e-02 -2.139820263248850551e-01 8.851366999286529591e-01 1.774953373350616204e+00 3.944222707913873194e+00 6.340357737262660720e+00 -7.560654175576289049e-01 2.266457272934061962e+00 1.888676475203045158e+00 -6.264217907353604176e-01 -1.115787579738984903e+00 -9.351106161101796488e-04
2.686191105511942823e+01 9.065485342579691519e+00 4.960189734583416055e+00 2.296819632312951498e+00 1.164709820244796745e+00 1.158551240975745245e+00 7.414242039753666802e-01 1.221905662519837676e-01 -1.346407500638804322e-01 9.859766189368297518e-01 1.904047650477544096e+00 4.109568174282500763e+00 6.548747683976724687e+00 -5.611895010513592297e-01 2.469341118628037179e+00 2.029706027909632837e+00 -5.370079411582935336e-01 -1.060321146148030635e+00 3.834310347540359487e-02
2.740670239337946867e+01 9.321692082173612448e+00 5.140785382311271690e+00 2.405339215116534035e+00 1.253585025281363841e+00 1.226941842623789469e+00 7.997815548813065334e-01 1.884168192484363402e-01 -5.699463303750995635e-02 1.086708419656629232e+00 2.038747277011733416e+00 4.264930992930985099e+00 6.753976184557767937e+00 -3.647215325899608729e-01 2.678634123797273503e+00 2.172836976286284028e+00 -4.463416457639581836e-01 -1.002271837604915561e+00 7.739314355444903981e-02
2.794349851327682899e+01 9.590490236878949304e+00 5.322233510767443221e+00 2.513078371198776750e+00 1.341721925663049930e+00 1.296189247452097959e+00 8.596162605021824277e-01 2.566670699869835204e-01 1.803630877074624550e-02 1.185715992493173943e+00 2.177402468870859309e+00 4.412695125355128312e+00 6.954207434221480355e+00 -1.696549956167814344e-01 2.891687141440915099e+00 2.317024862814918151e+00 -3.564619769228691837e-01 -9.429210225598083639e-01 1.162480610467060416e-01
2.846105778677991793e+01 9.873465821568743195e+00 5.501887507467650096e+00 2.617949858854014877e+00 1.427242064389007581e+00 1.366029097034676454e+00 9.205721802899553552e-01 3.252767188943757048e-01 9.094871818877159342e-02 1.281523428690411137e+00 2.316662506708716762e+00 4.557804795785976637e+00 7.149948113668155969e+00 2.129574625355701301e-02 3.104093603469035401e+00 2.460244432940520198e+00 -2.690636363775382733e-01 -8.843700502008644548e-01 1.547385255914495161e-01
2.894877092268526297e+01 1.016912029083892932e+01 5.678707998886814323e+00 2.718898054239048179e+00 1.509987494634648542e+00 1.436366943863841783e+00 9.818367739480997614e-01 3.932441318705883759e-01 1.633238917178871930e-01 1.373512834679702976e+00 2.452963667682706017e+00 4.705868157998949641e+00 7.343772231032051678e+00 2.063591201121326435e-01 3.310959647230784952e+00 2.600825067440979410e+00 -1.847508461817817249e-01 -8.287572623257091209e-01 1.925233354297528621e-01
2.939987396747538639e+01 1.047432955741711424e+01 5.853110610529114410e+00 2.816629097456997854e+00 1.591093457306051562e+00 1.507221627167412592e+00 1.042674335629476090e+00 4.605948122449152748e-01 2.370340388851275293e-01 1.462239213725249343e+00 2.584223203271129421e+00 4.860655811887689026e+00 7.539276929018061679e+00 3.859000501694325180e-01 3.508737836822167111e+00 2.738431277228471572e+00 -1.029053675077165053e-01 -7.772793439524008363e-01 2.289699890111460689e-01
2.981566008993488737e+01 1.078557702951821540e+01 6.026048637739027214e+00 2.913123578672500713e+00 1.672122312167214631e+00 1.578563498515791252e+00 1.102893988464995090e+00 5.280913737017858267e-01 3.135336272059028317e-01 1.549397694627797861e+00 2.710701641006753704e+00 5.022743667560021663e+00 7.739604030170180948e+00 5.631395363801132703e-01 3.696799629541740018e+00 2.874066309184723167e+00 -2.208135430921487341e-02 -7.295694004301562785e-01 2.632813090323722349e-01
3.020929085548415571e+01 1.109881821980711436e+01 6.198262203598034148e+00 3.010336381786100191e+00 1.754388123516676501e+00 1.650161425823934991e+00 1.163025439405338091e+00 5.965724150005939919e-01 3.935242848617193090e-01 1.637631392815253051e+00 2.834455862346150212e+00 5.190319674185275289e+00 7.945941763954362358e+00 7.430947055594359085e-01 3.877717433815210057e+00 3.009311799732405035e+00 5.945950986028236684e-02 -6.837665085808524168e-01 2.952384672948191735e-01
3.060525652890233772e+01 1.140845456144945302e+01 6.370370229913252302e+00 3.109088216112532166e+00 1.838652972273575159e+00 1.721607007071709106e+00 1.224114149929285134e+00 6.663413190572171629e-01 4.769419381733488450e-01 1.730174532685607502e+00 2.957797617993154660e+00 5.361481755306513719e+00 8.156814856509608802e+00 9.295235508015551318e-01 4.055700345593400868e+00 3.145588230091128423e+00 1.433884376811533912e-01 -6.371526479715114988e-01 3.262072586893847159e-01
3.103229547986708781e+01 1.170733917533168622e+01 6.543508993152958197e+00 3.208913649284113490e+00 1.924992652518078273e+00 1.792505863915828002e+00 1.287246860505597112e+00 7.368924520209567675e-01 5.631132326029302249e-01 1.830144759017546363e+00 3.081906194001657440e+00 5.536143136679392285e+00 8.368877040815984714e+00 1.121423701649817417e+00 4.233839752355020636e+00 3.283958408400252438e+00 2.311057682997770257e-01 -5.869910910800726356e-01 3.594133617984258677e-01
3.151277397004108849e+01 1.198926812034459743e+01 6.719490094089231036e+00 3.308844573349556839e+00 2.012695461140115327e+00 1.862609369726897057e+00 1.353052084095354601e+00 8.070806167208957049e-01 6.510190916256313187e-01 1.939450601896568926e+00 3.206533548880749152e+00 5.716087177418788912e+00 8.578896667359266814e+00 1.311628113564271558e+00 4.412001344614438381e+00 3.425266065975232976e+00 3.234432492613876775e-01 -5.312996827882372486e-01 3.988212031538438396e-01
3.205470308019987868e+01 1.225303701464126505e+01 6.899813220184185525e+00 3.408481828215361276e+00 2.100372510941401316e+00 1.931727796007653097e+00 1.421438777348317473e+00 8.756834647872491217e-01 7.396291936483869733e-01 2.057715795989407681e+00 3.330773394698809398e+00 5.903408205742390891e+00 8.785559051256857543e+00 1.489214075063070908e+00 4.587126771442189721e+00 3.570076780364619395e+00 4.201716888249471538e-01 -4.694299411862488114e-01 4.471031210336704476e-01
3.265017556741702975e+01 1.250501492131795800e+01 7.084146003646498713e+00 3.508667576308448943e+00 2.186507747507461019e+00 1.999582864438261609e+00 1.491738495319170354e+00 9.421030192342954024e-01 8.281521266105009715e-01 2.181917511246279417e+00 3.454078773609641217e+00 6.098871584706472504e+00 8.989850124076770754e+00 1.645039661526940478e+00 4.755973430120373990e+00 3.718313188395811153e+00 5.196087791997072713e-01 -4.022837265901628712e-01 5.040543322842054863e-01
3.327881412918629422e+01 1.275761194237764329e+01 7.269836292986362025e+00 3.611488921572256316e+00 2.270274347725981912e+00 2.065920852533057683e+00 1.563198633812620031e+00 1.006788132098133559e+00 9.159947168140405438e-01 2.307189209285821718e+00 3.576776176325537904e+00 6.301402166305706487e+00 9.194054164749612568e+00 1.777306409293650802e+00 4.918179735452017809e+00 3.869077442048098447e+00 6.188237136670124983e-01 -3.319703602369088458e-01 5.665460392641445964e-01
